clean_tweet,Ofensivo,Vulgar
esa es su puta austeridad de mierda que mientras a nosotros nos rebajan la calidad de los medicamentos otro hijo de perra sin problemas de salud recibe 3000 pesos que eso es lo  cuesta mi medicamento en su beca del bienestar,1,1
mas te vale que no digas que yo perra,0,1
ahora le comen los huevos ahora dios estoy gozando como perra en celo ahora no se sube a este barco nadie put0s,0,1
wey m siento mas perra q nunca,0,1
esta de perra hueva que entre viejas nos tengamos mala fe mala vibra envidia celos y hablar mierda lo peor es que son las primeras en poner sus fotos moradas y sus hashtags de  chinguen a su madre doble moral empiecen por ser buenas personas y amigas,1,1
por que tanta perra agresividad,0,1
la perra verg golazo de modric,0,1
todo es dinero en esta perra vida,0,1
dios yo se que nunca t pido nada pero este sabado q haga un calor de su perra madre quiero q sepan bien sabrosas las tekates amen,0,1
como se cura esta perra enfermedad que me hace llegar tarde a todos lados,0,1
la invitacion de mi cumple quedo bien perra,0,1
me movieron la cita de los tatuajes por la perra lluvia y ni ha llovido,0,1
empezo bien perra la 6ta temporada de rick y morty,0,1
muy perra con las unas pero la duda es como le voy a limpiar la cola,0,1
vieja fea esta,1,0
alfin alguien lo dijo que se joda esa pinche vieja piruja  xd,1,1
mi vieja siempre la mejor,0,0
pinche vieja,0,1
realmente tengo mas anos pero como me enoje y cerre la cuenta de   vieja despues la volvi a crear hace 6 anos no se enojen no hace bien a la vida,0,0
que paso mi lic con que terroreando a las becarias otra vez luego le dicen a su vieja y ahi anda chillando,1,0
tienes razon compadre ya vi a esa vieja sonza,1,0
vieja loca,1,0
vieja cochina,1,0
callese a la jodida vieja miada,1,1
te falto matizar con frent inche vieja ridicula,1,1
si pinche vieja,0,1
noticia vieja y en colombia que paso ya no hay que contar,0,0
mirar a mi amiga y lo primero que me diga es que pedi vieja lesbiana,0,1
y los medicamentos  ya se le paso la emocion vieja hocicona,1,0
"me siento insegura
me siento insegura y eso lo provoca el cuando la ex de mi vato sube una foto siempre siempre wey siempre esta su me encanta en la foto de la pinche vieja y cuando yo subo una foto ni su pinche like",0,1
oiga no se ponga brava porque le dije q tenia la cara de vieja lo siento jjjj,0,0
envianos tu foto en la habana vieja,0,0
ya callate nariz de tucan deja de meter tu narizota vieja pedorra,1,0
pinche vieja,0,1
vieja fea me das asco,1,0
incoherente ud vieja pendeja,1,1
la vieja escuela manda alv,0,1
"no te esponjes saliste mas papista que el papa yo soy de los que apoyo 100 a  y no defenderia a esa pinche vieja ogt chapulina y traidora nunca
si tu te quieres lucir conque eres defensor de todas las mujeres alla tu ese es tu perro y tu lo lavas",1,1
pero es diferente por que tu lo puedes hacer derretido vieja coda,1,0
vieja palera ridicula lame huevos,1,1
la vieja confiable para decir que no vale verga y lo van a banquear el resto del torneo,1,1
el viejo trucola vieja confiable,0,0
vieja su noticia,0,0
mi meta es decirle mi hermana vamonos de vieja yo invito,0,0
y no querias pinche vieja,1,1
pinche vieja ridicula pendeja y cabezona,1,1
pinche vieja lame huevos,1,1
sacaron tenis de este anime y estan feos soy muy vieja para entenderle a la moda de los tenis feos pero mireeen,0,0
pues era escalera de madera vieja o como,0,0
el presidente no esta por encima de la ley jajajaja vieja ridicula,1,0
ya ves vieja culerienta,1,0
en mexico cuando dicen vieja el ultimo hasta las mujeres pegan la carrera asi de misogino es el pueblo,0,0
"seria muy pendeja tu vieja si no supiera que hay tres escenarios posibles

1 que no puedas contestar
2 que no quieras contestar
3 que no sepas contestar

pero viniendo de usted todo es posible",1,1
"lalo wey se te queda mirando esa vieja
yop ps que me vea bien",0,1
frente a la vieja politica     y  estan haciendo equipo por jalisco desde la camara de diputados para defender las causas que realmente importan,0,0
acabo de rehacer por completo una vieja oc,0,0
una vieja estupida empleada de sephora me hizo enojar mucho porque me trato mal sin razon asi que le arrebate el ticket me fui sin decirle gracias y luego me compre una hamburguesa como people pleaser en recuperacion lo considero una victoria,1,1
"pinche vieja impaciente 
haga la puta cola del banco",1,1
mira nada mas ka burra hablando de orejas  vieja rata igual que su patron,1,1
mi vieja interna quiere ir a yordano,0,0
acuna diciendo que los docentes vamos a tener que ir un sabado a capacitarnos kjjjjj tu vieja va a ir un sabado,0,0
ya me dio miedo lo que deciamos de pena y se fue impune con alforjas llenas con vieja nueva con copete nuevopos que esparar entonces,0,0
"que todo lo trastoca
sin respetar los huecos
que recuerdan ausencias
sobre el bien sobre el mal 
sobre las ruinas de la misericordia 
sobre la herida vieja
retorciendo el espejo de los anos
el problema es el viento 
siempre el viento 

amparo garcia otero",0,0
pero q buena vieja realmente deliciosa mujer y q suculenta panochita tiene,0,1
la vieja chismosa alvaro cagado,1,1
"la vieja y la nueva generacion en la champions league 

con cual te quedas 
cual es mejor",0,0
no soporto la voz de esa pinche vieja,0,1
en la comunidad chirica vieja de san felix al sur de ciudad guayana los servicios basicos son deficientes,0,0
y estara buenisimo para payaso que te compren esos datos pero para mi no me sirven es informacion vieja,1,0
che vieja mamona la adscrita,0,1
cada ves andan mas a la cara  ahora quisiera ver el viejo o vieja que esta realmente detras d el perfil este,0,1
vieja confiable jaja,0,0
en que multiverso hdp mal parida y tu no generas ni las gracias son los empresarios los que crean arriesgan e invierten y dan trabajos deja de colgarte medalla vieja pendeja mitomana estupida,1,1
oye y la edicion vieja la 12 la que se instalaba en la carpeta no me reconoce los mapas nuevos no aparecen para editar encuentros,0,0
olvida la dignidad estaswow,0,0
lilly estamos con usted,0,0
aquel que  puede vender su dignidad por unas cuantas monedas,0,0
yo no cambie sigo siendo  la misma persona solo que por dignidad no llamo donde no responden no voy a donde no me llaman y no escribo donde no contestan,0,0
las mujeres indigenas son ejemplo de amor fortaleza dignidad y honor forman parte importante en las luchas historicas de nuestros pueblos y juegan un papel fundamental en cada familia y en cada comunidad diputado local de morena sergio lopez sanchez,0,0
los aficionados no te queremos en la cancha le haces mal al equipo ten dignidad,0,0
este senor tiene una dignidad que jamas tu tendras,0,0
dignidad humildad y gratitud son tres palabras de las que no conoces el significado cualquier vulgaridad por brutal que sea es un halago para ti,0,0
protestamos porque ayer decian no y hoy dicen si protestamos porque no tienen palabra ni dignidad,0,0
"por dignidad alcalde de  debe devolver donacion de raul salinas de gortari   

urbano  noticias mexico",0,0
por dignidad deberia de renunciar aun que en morena carecen de esta,0,0
"y ahora  que opinas   por que tambien decias lo mismo hace unos meses con relacion a la militarizacion de la guardia nal 
su mesias tambien les ha enganado y los ha hecho verse cada vez peor sin moral ni dignidad",1,0
la dignidad humana y calidad de vida conceptos que esta gente ni topa,0,0
"no tienes como justificar esto 
no arrastres tu dignidad tan feo si es que todavia tienes un poquito",1,0
que triste que no tenga dignidad esta mujer despues de recordar como se fue de un lugar donde no se puede hablar mal del madrid,0,0
gracias senor presidente  y a usted tambien  politicos responsables del pueblo mexicano y de velar por la paz y la tranquilidad de nuestro pais sumergido en tragedias desde que ustedes estan al frente del poder politico entregando su dignidad al crimen,0,0
"agradezco de todo corazon las muestras de solidaridad ante la brutal vulgaridad del  depravado que me insulto

sus expresiones violentaron mi dignidad

ya estan en curso las acciones legales en defensa de mis derechos",1,0
"de la alcaldia indigena poqomam de palin saluda a las lideresas y autoridades de los territorios que luchan por los derechos colectivos es importante que se levante la dignidad de las mujeres indigenas exigio la lideresa 

 cortesia",0,0
dignidad y mucha,0,0
y de los periodistas y paginas de noticias mejor ni hablamos jaja esas gentes no tienen dignidad alguna y no vale la pena hablar de ellos viboras y payasos,1,0
dialoga que drogas tomas recibe un papel las calla les da el avion y las insulta y se va con la nula dignidad que tiene,1,0
es increible tu grado de estupidez te debocaras casi igual que la vilchismosa ten un poco de dignidad hernan enserio que eres patetico,1,0
ese adefesio hasta el tope de trigliceridos y grasas saturadas no es digno de respeto alguno salvo para las mascotas sin dignidad de los chairos que si les aplauden y defienden politicos es por conveniencia de las limosnas que les dan,1,0
hacen bien un poco de dignidad ante la ignominia de una diputada irresponsable es oxigeno etico en el mar de las abyecciones y las regresiones democraticas,0,0
ya deja de llorar perro la codicia es mas grande que tu dignidad ya mamaste de gobierno y del pueblo no tienes llenadera le  jamas se ha preocupado por el pueblo,1,1
voltea a otro lado ya los uso  para defenderse ya los abandono ahora que  le ofrecio impunidad y no mas audios a cambio de apoyar la militarizacion ten dignidad y salva tu alianza repudiando al pri de alito,0,0
"ya no queda dudano es veronica
 es una facha a la cual el cerebro no le da para mas mira que comparar la estrategia del carnicero de morelia con la de amlo ya es confundir mucho las cosas
lo que hacen por dinerovenderse y vender la poca dignidad que les queda",1,0
el tiempo real es cohabitar con el sistema depredador de rentas de la iv y de la v el coraje se fundamenta en lo constituyente originario en la dignidad del pueblo no en la conveniencia crematistica de las elites jurasicas de la oposicion,0,0
tambien tiene los politicos mas corruptos del mundoque han incrementado la pobreza a niveles jamas pensados y desconocen el concepto de dignidad,1,0
"mi bolita de la secundaria solian descargar sus inseguridades en mi y yo las dejaba nunca dije nada

pero no empece a sentir a mi dignidad enojada hasta la prepa

una vez fuimos juntas a un concierto y ellas soltaron ay mira pime no es tan fea aunque se tiene que arreglar",0,0
sera porque sigues de  arrastrandote a mas no poder tantita dignidad quierete poquito,1,0
"persona la caga ogt no lo acepta ogt no cambia sigue igual ogt ve que las personas que cambiaron y mejoraron son felices ogt no lo acepta ogt se pone a cagar el palo donde no le llamaron 

que perro oso hay que tener dignidad",1,1
lo peor es que en 2 partidos van a estar maldiciendo al jamonzard de nuevo jamas me voy a subir a ese barco ni al de ausencio yo si tengo dignidad,0,0
dignidad,0,0
esa cosa no tiene dignidad,1,0
que bonito seria hablarte pero primero mi dignidad,0,0
no veo la relacion entre tu dignidad y la poca ropa,0,0
"proponemos modificar el articulo 390 del codigo penal federal para que dentro de la extorsion se incluya el dano moral y psicologico 

es necesario asegurar una legislacion apropiada que proteja la libertad la tranquilidad y la dignidad humana",0,0
"la titular de la cedhj invito a las organizaciones y colectivos ciudadanos a sumar en favor de la promocion difusion y defensa de la dignidad humana

en la consulta participaron organizaciones civiles padres de familia academicos y estudiantes",0,0
"dialogo publico de burros ciegos 
ambos atacan 
ninguno admite respuestas que no sean de su rebano  
esa politiqueria es suicida para una nacion  
urge dignidad en el actuar politico pero ademas vocacion de estado",0,0
"que pacho 
incongruencia falta de convicciones falta de principios falta de moral falta de dignidad esto si es traicion a la patria",0,0
"las nuevas generaciones tomaran la bandera de las prerrogativas inalienables para la realizacion de la dignidad humana senalo ricardo cesar perez manrique
              
la nota completa aqui",0,0
jajajaja ese markitoahi esta tu alianza apa te queda grande el saco del  por dignidad deberias renunciar,0,0
el gobernador aconsejo al alcalde de chiautzingo devolver las cosas pues subrayo que en el ejercicio del poder debe prevalecer la dignidad,0,0
"dignidad

no sabe que es eso",0,0
la dignidad es subjetiva y en este caso estetica,0,0
eres una mierda cero dignidad siguele chupando el pito a  traidor a la patria,1,1
"mas de  
en  exigen al  y a gobierno municipal de   y 
 
   y",0,0
la palabra dignidad empieza con d y termina cuando seguis respondiendole los mensajes cortantes,0,0
14 nuestra lucha es por nuestra dignidad y proteccion de nuestro conocimientos como descendientes de grandes pueblos milenarios hoy durante el v encuentro nacional movimiento nacional de tejedoras de guatemala ru chalixik ri qanaojbal,0,0
