Groserias,Vulgar,Ofensivo,clean_tweet
"@AmarisAylaQba A ver lo que quiso decir el Singao de Fidel era,en tiempos difíciles uds,el pueblo de cuba tienen que comer sancocho,aguantar apagones,sanarte con hierbas del patio,en fin,Indiana Jones en la selva,mientras el muy degenerado no le faltó nunca nada,ya esos embustes nadie los traga https://t.co/fsavFeOBh1",0,1,"@AmarisAylaQba A ver lo que quiso decir el Singao de Fidel era,en tiempos difíciles uds,el pueblo de cuba tienen que comer sancocho,aguantar apagones,sanarte con hierbas del patio,en fin,Indiana Jones en la selva,mientras el muy degenerado no le faltó nunca nada,ya esos embustes nadie los traga https://t.co/fsavFeOBh1"
Quién se traga las emociones se ahoga.,0,0,Quién se traga las emociones se ahoga.
"@villamizarle @digitalcerebro @kevinmgill A cuantos millones de km está eso??

Mira la nitidez para ser tomado a esa distancia 

Jupiter mostrando el mismo dibujo de siempre hasta un video juego hecho en android se ve más creíble que eso.

YA no les importa que se vea real la gente se traga todo de la Nasa o Space X",0,0,"@villamizarle @digitalcerebro @kevinmgill A cuantos millones de km está eso??

Mira la nitidez para ser tomado a esa distancia 

Jupiter mostrando el mismo dibujo de siempre hasta un video juego hecho en android se ve más creíble que eso.

YA no les importa que se vea real la gente se traga todo de la Nasa o Space X"
"Se nota que traga como rey, llego flaco a la presidencia https://t.co/8gDEnRbzoj",0,0,"Se nota que traga como rey, llego flaco a la presidencia https://t.co/8gDEnRbzoj"
"LOS PLATONISTAS DE EL GLOBO DEFECAN; EL VULGO TRAGA; ESTE TRUEQUE ES LO QUE SE LLAMA «CULTURA», QUE VULGO, Y CULTO: MISMO BULTO.

EL FECAL CULTIVO CUBRE, PARASÍTICO, LA TIERRA, CONSTITUYENDO LO QUE DEBERÍA LLAMARSE, MÁS BIEN, «INMUNDO».",0,0,"LOS PLATONISTAS DE EL GLOBO DEFECAN; EL VULGO TRAGA; ESTE TRUEQUE ES LO QUE SE LLAMA «CULTURA», QUE VULGO, Y CULTO: MISMO BULTO.

EL FECAL CULTIVO CUBRE, PARASÍTICO, LA TIERRA, CONSTITUYENDO LO QUE DEBERÍA LLAMARSE, MÁS BIEN, «INMUNDO»."
@temoc @LillyTellez ...cómo traga plátanos!,0,0,@temoc @LillyTellez ...cómo traga plátanos!
@irmatiata @ronygzvg @LillyTellez @vero Y traga plátanos!,0,0,@irmatiata @ronygzvg @LillyTellez @vero Y traga plátanos!
@gothgirlvamp1 La pasta de dientes no se traga!,0,0,@gothgirlvamp1 La pasta de dientes no se traga!
"O sea una cosa es estar en desacuerdo con opiniones dañinas (misóginas, gordofóbicas, racistas, capacitistas, etc.) y otra emputarte por si alguien traga orgánico o quién se pone labial en las marchas.

Se maman.",1,0,"O sea una cosa es estar en desacuerdo con opiniones dañinas (misóginas, gordofóbicas, racistas, capacitistas, etc.) y otra emputarte por si alguien traga orgánico o quién se pone labial en las marchas.

Se maman."
"@joserra_espn @Chivas No dijiste lo mismo cuando le regalaron el penal de la final con tigres, traga cuando hay, jajaja",0,1,"@joserra_espn @Chivas No dijiste lo mismo cuando le regalaron el penal de la final con tigres, traga cuando hay, jajaja"
"Que paso @CitlaHM se le te olvido jajajaja esta hasta se traga sus mentiras jajajajaja 
https://t.co/TXMENDO2SN",0,0,"Que paso @CitlaHM se le te olvido jajajaja esta hasta se traga sus mentiras jajajajaja 
https://t.co/TXMENDO2SN"
@PFifiona El cambio que ha tenido solo él y si familia ahora sí traga harto che panzón,1,1,@PFifiona El cambio que ha tenido solo él y si familia ahora sí traga harto che panzón
"@ladimitrova Si ya saben que el cuadrúpedo de @PonchoGutz es un imbécil para que lo siguen, no le den reflectores, de eso vive, no sabe lo que es la dignidad ni la ética, si no vende no traga.",0,1,"@ladimitrova Si ya saben que el cuadrúpedo de @PonchoGutz es un imbécil para que lo siguen, no le den reflectores, de eso vive, no sabe lo que es la dignidad ni la ética, si no vende no traga."
"@DrGiammattei no le alcanzan los recursos que gasta la Presidencia en alimentos de mas de Q7 millones
sí traga el pataschuecas.",0,1,"@DrGiammattei no le alcanzan los recursos que gasta la Presidencia en alimentos de mas de Q7 millones
sí traga el pataschuecas."
Verga yo soy la única salada que comiendo chicharrón se le caen tres brackets y de paso se traga uno 🤡🤡🤡,1,0,Verga yo soy la única salada que comiendo chicharrón se le caen tres brackets y de paso se traga uno 🤡🤡🤡
"Mi hermana se enojó porque le eché chile a la salsa de los chilaquiles, no mames mija mejor traga entomatadas",1,0,"Mi hermana se enojó porque le eché chile a la salsa de los chilaquiles, no mames mija mejor traga entomatadas"
@puro_beIlaqueo @CarlosVZenteno @lorenzocordovav Algún pendejo traga sables,1,1,@puro_beIlaqueo @CarlosVZenteno @lorenzocordovav Algún pendejo traga sables
"¡Lograron salir ilesas!🐳 La ballena se tragó a las dos mujeres para después escupirlas, el momento quedó grabado. https://t.co/tfE6NMhdWI",0,0,"¡Lograron salir ilesas!🐳 La ballena se tragó a las dos mujeres para después escupirlas, el momento quedó grabado. https://t.co/tfE6NMhdWI"
hoy m enteré q un vato de por ahí no me traga y yo ni lo topo,0,0,hoy m enteré q un vato de por ahí no me traga y yo ni lo topo
@IranLws @JosLucianoCruz1 @ChumelTorres Es que por eso traga.,0,0,@IranLws @JosLucianoCruz1 @ChumelTorres Es que por eso traga.
@joserra_espn @Chivas Es un imbecil Ramos Palazuelos. En los cuartos de final de Chivas - Atlas se traga el penal de Abella y la expulsión a Chalá. Es clara su tendencia anti-Chiva,0,1,@joserra_espn @Chivas Es un imbecil Ramos Palazuelos. En los cuartos de final de Chivas - Atlas se traga el penal de Abella y la expulsión a Chalá. Es clara su tendencia anti-Chiva
"#GATEM asegura seis maquinas traga monedas en la colonia Praderas del Sur

https://t.co/ruW1Vyx4ZC

 Los elementos tácticos manejaron la situación herméticamente para no entorpecer las labores de investigación",0,0,"#GATEM asegura seis maquinas traga monedas en la colonia Praderas del Sur

https://t.co/ruW1Vyx4ZC

 Los elementos tácticos manejaron la situación herméticamente para no entorpecer las labores de investigación"
Estúpida gorda traidora pero se ve que traga muy bien y gracias a Morena. https://t.co/HE7LTKyv8P,0,1,Estúpida gorda traidora pero se ve que traga muy bien y gracias a Morena. https://t.co/HE7LTKyv8P
"@Sinnomb19897973 Jajaja no amigo equivocado yo no! Pero en fin por lo menos sabes usar un teclado, aun asi no vale la pena perder el tiempo con un pusílanime que se traga todo lo que le venden .... o que cobra por promocionarlo, lee mi tag y entiendete con él!",0,1,"@Sinnomb19897973 Jajaja no amigo equivocado yo no! Pero en fin por lo menos sabes usar un teclado, aun asi no vale la pena perder el tiempo con un pusílanime que se traga todo lo que le venden .... o que cobra por promocionarlo, lee mi tag y entiendete con él!"
"@MCTaquitos @monerohernandez @monerohernandez se traga feliz lo que le aviente el Presidente, su sueño era estar del lado del poder",0,0,"@MCTaquitos @monerohernandez @monerohernandez se traga feliz lo que le aviente el Presidente, su sueño era estar del lado del poder"
"@elsalvadorcom Ja ja ja... RIDÍCULOS, nadie se traga esa paja, ustedes deberían ser los siguientes por difamar y mentir",0,1,"@elsalvadorcom Ja ja ja... RIDÍCULOS, nadie se traga esa paja, ustedes deberían ser los siguientes por difamar y mentir"
Ojalá 🙏 un pinché lanchero traga iguanas 🦎 menos https://t.co/h7xTm7EI32,0,1,Ojalá 🙏 un pinché lanchero traga iguanas 🦎 menos https://t.co/h7xTm7EI32
"¿Igual algún día, sabremos porque está pelandusca, se ha escapado de la justicia en los EREs de Andalucía?
🤔🤔🤔🤔 https://t.co/IYjxrB2vv4",0,1,"¿Igual algún día, sabremos porque está pelandusca, se ha escapado de la justicia en los EREs de Andalucía?
🤔🤔🤔🤔 https://t.co/IYjxrB2vv4"
"@jgnaredo Bola de porros, como los que ahora nos gobiernan. ¡Vaya regada de tepache de hicimos al hacer que, de una manera u otra, hayamos permitido que el vástago de pelandusca macuspanera llegara al poder!",0,0,"@jgnaredo Bola de porros, como los que ahora nos gobiernan. ¡Vaya regada de tepache de hicimos al hacer que, de una manera u otra, hayamos permitido que el vástago de pelandusca macuspanera llegara al poder!"
Si me gusta mucho la sopa ramen soy sopera o ramera?,0,0,Si me gusta mucho la sopa ramen soy sopera o ramera?
Por ti sería una mezcla de beata y ramera. Dignísima gente rastrera.,0,1,Por ti sería una mezcla de beata y ramera. Dignísima gente rastrera.
@Sulma12505074 @YoCarlosSosa @AlexiaRivasG1 Baya digamos q es verdad y entonces porque no mete presos ala bola de misóginos  vulgares q adulan al gobierno aa no verdad ai voltean para otro lado no hay q ser tan hipócritas todos en la cama o todos en el suelo eso es la verdadera justicia no como la justicia ramera q tenemos,0,1,@Sulma12505074 @YoCarlosSosa @AlexiaRivasG1 Baya digamos q es verdad y entonces porque no mete presos ala bola de misóginos  vulgares q adulan al gobierno aa no verdad ai voltean para otro lado no hay q ser tan hipócritas todos en la cama o todos en el suelo eso es la verdadera justicia no como la justicia ramera q tenemos
"De; mi
Para: mi 
“Ya deja de pensar mamadas, ramera”",0,1,"De; mi
Para: mi 
“Ya deja de pensar mamadas, ramera”"
@El_Universal_Mx Ministra? RAMERA!,0,1,@El_Universal_Mx Ministra? RAMERA!
"@LaydaSansores @juliomenchaca_ Otro crápula igual que tú,ramera. https://t.co/wkkod4EkwV",0,1,"@LaydaSansores @juliomenchaca_ Otro crápula igual que tú,ramera. https://t.co/wkkod4EkwV"
"Vocero
Ya ven?
Estamos solos
La @SCJN es una ramera de López .

Para eso sirven los ministros carnales.
Para eso sirevn los ministros contratistas",0,0,"Vocero
Ya ven?
Estamos solos
La @SCJN es una ramera de López .

Para eso sirven los ministros carnales.
Para eso sirevn los ministros contratistas"
"@__VaderGT que dice la ramera que te enojas, pero no lo creo, esta lo que pasa es que comenzó a tener sueños húmedos con el #NetCenterLaBendición pero que no se equivoque... en el net no le entramos a mierdas como esa. https://t.co/xRRvEBP5hN",0,1,"@__VaderGT que dice la ramera que te enojas, pero no lo creo, esta lo que pasa es que comenzó a tener sueños húmedos con el #NetCenterLaBendición pero que no se equivoque... en el net no le entramos a mierdas como esa. https://t.co/xRRvEBP5hN"
"No.
Pero dice la vice-dictadora-primera ramera-bruja mayor que habrá fiestas en todas las casas y bebedera de guaro por todos lados en honor al komandante.

Con eso de que todos los días los indiferentes buscan excusas para hartarse guaro https://t.co/IIp6AwfvR9",0,0,"No.
Pero dice la vice-dictadora-primera ramera-bruja mayor que habrá fiestas en todas las casas y bebedera de guaro por todos lados en honor al komandante.

Con eso de que todos los días los indiferentes buscan excusas para hartarse guaro https://t.co/IIp6AwfvR9"
"Ya ven?
Estamos solos
La @SCJN es una ramera de López .

Para eso sirven los ministros carnales.
Para eso sirevn los ministros contratistas",0,1,"Ya ven?
Estamos solos
La @SCJN es una ramera de López .

Para eso sirven los ministros carnales.
Para eso sirevn los ministros contratistas"
"1.- Felicidades al pueblo Chileno por defender la libertad y la democracia.
2.- @petrogustavo te puedes ir a chingar a tu ramera madre. https://t.co/qmwEHjFcJo",1,1,"1.- Felicidades al pueblo Chileno por defender la libertad y la democracia.
2.- @petrogustavo te puedes ir a chingar a tu ramera madre. https://t.co/qmwEHjFcJo"
@TaqueroDelMame @RusoZamogilny La puta ramera de Televisa @raul_perez_,1,1,@TaqueroDelMame @RusoZamogilny La puta ramera de Televisa @raul_perez_
@DamianAIcazar No seas mamón y pendejo entiende tu los militares no son albañiles ni chachás de un pendejo y tú deja de arrastrarte como ramera con los calzones en la mano,1,1,@DamianAIcazar No seas mamón y pendejo entiende tu los militares no son albañiles ni chachás de un pendejo y tú deja de arrastrarte como ramera con los calzones en la mano
"@Ktao0 Si 😅 una cuenta ""Damirae"" llamó ramera a Kory porque uno de sus fans nos llamó ""bichos raros"" y aquí estamos, siendo bapuleados de nuevo lol (pongo Damirae entre comillas porque no es la primera vez que funan al fandom por su culpa y me hace pensar que es un anti en realidad 🤔)",0,1,"@Ktao0 Si 😅 una cuenta ""Damirae"" llamó ramera a Kory porque uno de sus fans nos llamó ""bichos raros"" y aquí estamos, siendo bapuleados de nuevo lol (pongo Damirae entre comillas porque no es la primera vez que funan al fandom por su culpa y me hace pensar que es un anti en realidad 🤔)"
"Evo, mete por el *culo* tu opinión a la ramera que te parió. https://t.co/p2a70KQnnj",1,1,"Evo, mete por el *culo* tu opinión a la ramera que te parió. https://t.co/p2a70KQnnj"
"Si me gusta mucho la sopa ramen,¿Soy sopera o ramera?🤔🍜",0,0,"Si me gusta mucho la sopa ramen,¿Soy sopera o ramera?🤔🍜"
"@EpiscopalLibre Señores la iglesia solo debe de preocuparse por las promesas de Dios ,  no por las de los hombres, como se nota el interés $$$$$$$ de lo antes recibían , y ahora no , increíble no por gusto les llaman la gran ramera .",0,1,"@EpiscopalLibre Señores la iglesia solo debe de preocuparse por las promesas de Dios ,  no por las de los hombres, como se nota el interés $$$$$$$ de lo antes recibían , y ahora no , increíble no por gusto les llaman la gran ramera ."
"@DavidFe98472865 @AdalFrancoESPN Pendeja tu ramera madre, primero infórmate bien y luego vienes a ofender hijo de tu casquivana madre",1,1,"@DavidFe98472865 @AdalFrancoESPN Pendeja tu ramera madre, primero infórmate bien y luego vienes a ofender hijo de tu casquivana madre"
"@chikitahot2 Le doy verga bien duro a la puta ramera, contra el espejo",1,1,"@chikitahot2 Le doy verga bien duro a la puta ramera, contra el espejo"
Llámenme Ramera por mi amor al ramen 🍜,0,0,Llámenme Ramera por mi amor al ramen 🍜
"@juana75283966 @AndryMujica4 @LunaAnier @EmmaRincon Es posible que se incrementen estos abusos en todo el mundo. Ya están dando señales de que quieren acabar con el cristianismo, empezando por los católicos. Utilizarán a los protestantes engañados por el Demonio, que les ha hecho creer que es la gran ramera, siendo que no lo es.",0,1,"@juana75283966 @AndryMujica4 @LunaAnier @EmmaRincon Es posible que se incrementen estos abusos en todo el mundo. Ya están dando señales de que quieren acabar con el cristianismo, empezando por los católicos. Utilizarán a los protestantes engañados por el Demonio, que les ha hecho creer que es la gran ramera, siendo que no lo es."
Típico de la gran ramera... Primero se lo quiebran envenenándolo y después lucran vendiendo estampitas del mismo al que asesinaron... De ahüevo va la virgen y los cucuruchos bien pisados... https://t.co/gxE2fi3LCn,0,1,Típico de la gran ramera... Primero se lo quiebran envenenándolo y después lucran vendiendo estampitas del mismo al que asesinaron... De ahüevo va la virgen y los cucuruchos bien pisados... https://t.co/gxE2fi3LCn
"@JOSBA920 @carolgamazo Esta ramera está igual que poppier el argentino... Ven la paja en el ojo ajeno, pero no el tronco que ellos tienen dentro del culo... En fin, sus paises en la mierda  y ellos como seres ""virginales"" señalando lo de otros países... Patéticos.",1,1,"@JOSBA920 @carolgamazo Esta ramera está igual que poppier el argentino... Ven la paja en el ojo ajeno, pero no el tronco que ellos tienen dentro del culo... En fin, sus paises en la mierda  y ellos como seres ""virginales"" señalando lo de otros países... Patéticos."
